Time,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,High_Gamma,Attention,Meditation,Signal
2016-03-11 16:03:30.120000,311966.0,112693.0,16750.0,8262.0,4887.0,13630.0,2182.0,3491.0,23,53,0
2016-03-11 16:03:31.135000,636915.0,23139.0,13335.0,4867.0,5370.0,7239.0,1205.0,519.0,23,60,0
2016-03-11 16:03:32.133000,1227236.0,180339.0,13314.0,13569.0,26140.0,7554.0,3790.0,4241.0,23,30,0
2016-03-11 16:03:33.123000,201115.0,26463.0,4735.0,4351.0,5795.0,2405.0,1238.0,547.0,38,10,0
2016-03-11 16:03:34.133000,1755300.0,302404.0,312606.0,188978.0,484433.0,278359.0,202964.0,22373.0,56,27,0
2016-03-11 16:03:35.123000,875097.0,97043.0,3948.0,12388.0,4234.0,3958.0,1037.0,701.0,34,7,0
2016-03-11 16:03:36.096000,64868.0,21801.0,4899.0,3324.0,2896.0,1147.0,1480.0,837.0,34,26,0
2016-03-11 16:03:37.100000,420215.0,17542.0,1396.0,10855.0,10710.0,14697.0,3696.0,2419.0,60,27,0
2016-03-11 16:03:38.088000,718047.0,25580.0,11935.0,42749.0,10954.0,34461.0,7346.0,8281.0,61,37,0
2016-03-11 16:03:39.099000,613976.0,165384.0,21835.0,35495.0,57023.0,25167.0,18162.0,2756.0,77,41,0
2016-03-11 16:03:40.085000,906820.0,34116.0,13379.0,10700.0,9993.0,8025.0,4700.0,822.0,94,47,0
2016-03-11 16:03:41.076000,1060677.0,207782.0,63785.0,85301.0,176564.0,91599.0,52618.0,18060.0,88,50,0
2016-03-11 16:03:42.082000,2796232.0,743761.0,131511.0,52622.0,96194.0,57047.0,22126.0,10166.0,57,26,0
2016-03-11 16:03:43.068000,957106.0,157308.0,8788.0,21103.0,15426.0,12395.0,4430.0,1403.0,51,21,0
2016-03-11 16:03:44.070000,141673.0,23843.0,10232.0,17377.0,12661.0,10304.0,2894.0,591.0,56,26,0
2016-03-11 16:03:45.073000,1487021.0,1131193.0,135825.0,39578.0,50817.0,190524.0,35544.0,12234.0,48,8,0
2016-03-11 16:03:46.062000,835287.0,43027.0,4655.0,9019.0,4956.0,10243.0,1597.0,862.0,48,8,26
2016-03-11 16:03:47.040000,568995.0,47804.0,4531.0,8769.0,14738.0,5234.0,3414.0,1303.0,54,4,0
2016-03-11 16:03:48.048000,1428489.0,129480.0,53627.0,159062.0,112081.0,30604.0,16414.0,12296.0,57,34,0
2016-03-11 16:03:49.047000,1623216.0,382126.0,177592.0,13177.0,47031.0,24246.0,21814.0,13568.0,35,26,0
2016-03-11 16:03:50.045000,1432740.0,327373.0,154197.0,188024.0,56982.0,72540.0,24759.0,11959.0,29,60,0
2016-03-11 16:03:51.049000,191331.0,5187.0,2443.0,3398.0,2739.0,1185.0,1859.0,745.0,34,83,0
2016-03-11 16:03:52.045000,1231359.0,118474.0,26255.0,75787.0,10162.0,19192.0,8867.0,15106.0,34,81,0
2016-03-11 16:03:53.030000,709072.0,89788.0,51486.0,13784.0,33590.0,18329.0,8979.0,3516.0,48,83,0
2016-03-11 16:03:54.023000,240058.0,16551.0,8940.0,3199.0,2698.0,2199.0,1193.0,259.0,43,78,0
2016-03-11 16:03:55.036000,2322145.0,329074.0,61822.0,37948.0,44952.0,17170.0,11077.0,8404.0,27,61,0
2016-03-11 16:03:56.016000,1088735.0,63178.0,55112.0,44135.0,12246.0,15265.0,9059.0,7368.0,29,70,0
2016-03-11 16:03:57.021000,127254.0,77483.0,6500.0,11627.0,34755.0,6314.0,8290.0,4602.0,23,50,0
2016-03-11 16:03:57.995000,235856.0,29532.0,4852.0,9473.0,5495.0,3168.0,1559.0,3463.0,23,41,0
2016-03-11 16:03:59.003000,663045.0,65065.0,36517.0,13142.0,15150.0,14251.0,3331.0,4466.0,38,54,0
2016-03-11 16:03:59.997000,29936.0,15070.0,59474.0,18731.0,16075.0,30449.0,7042.0,12384.0,54,56,0
2016-03-11 16:04:00.978000,348568.0,164652.0,13413.0,9618.0,19160.0,5833.0,7930.0,5567.0,43,53,0
2016-03-11 16:04:01.988000,77373.0,34248.0,44834.0,20832.0,30233.0,15596.0,8553.0,3941.0,54,70,0
2016-03-11 16:04:02.993000,89083.0,38859.0,13607.0,17204.0,13290.0,32178.0,4547.0,3835.0,75,64,0
2016-03-11 16:04:03.981000,2081090.0,81720.0,84038.0,24642.0,38259.0,12295.0,4488.0,7518.0,51,56,0
2016-03-11 16:04:04.973000,231610.0,20836.0,1639.0,3029.0,1971.0,1349.0,684.0,526.0,60,66,0
2016-03-11 16:04:05.977000,88076.0,51832.0,4288.0,9211.0,3093.0,2363.0,1004.0,404.0,38,41,0
2016-03-11 16:04:06.965000,941280.0,56564.0,20765.0,22428.0,14557.0,18114.0,1672.0,2760.0,24,47,0
2016-03-11 16:04:07.957000,88416.0,16875.0,7444.0,3086.0,5957.0,3708.0,1827.0,988.0,35,35,0
2016-03-11 16:04:08.958000,442335.0,47475.0,41592.0,16167.0,17995.0,17996.0,7846.0,3560.0,51,57,0
2016-03-11 16:04:09.943000,1544116.0,37899.0,1946.0,37173.0,25552.0,9132.0,5958.0,4357.0,67,70,0
2016-03-11 16:04:10.948000,361590.0,81311.0,4314.0,11808.0,2020.0,1543.0,1446.0,1244.0,40,54,0
2016-03-11 16:04:11.948000,236948.0,74295.0,74993.0,38101.0,22285.0,17193.0,10898.0,4116.0,37,70,0
